,County_Code,District_Code,School_Code,Subgroup,NoHFZ9_aerobic,NoStud9_aerobic,Perc9HFZ_aerobic,Perc9NI_aerobic,Perc9NI_HR_aerobic,NoHFZ9_bodycomp,NoStud9_bodycomp,Perc9HFZ_bodycomp,Perc9NI_bodycomp,Perc9NI_HR_bodycomp,Mean_Academic_Test_Score,Students_Tested_Academic,Total_Tested_At_Subgroup_Level_Academic
5030,38.0,68478.0,3830387.0,NOT_economic_disadv,42.3333333333,58.6666666667,72.7333333333,22.0,5.26666666667,46.6666666667,58.6666666667,80.1666666667,15.0333333333,4.8,382.333333333,85.5,144.666666667
5031,38.0,68478.0,3830403.0,All,28.3333333333,65.0,44.2333333333,37.9666666667,17.8,43.6666666667,65.0,66.6333333333,20.8333333333,12.5333333333,292.0,97.0,147.5
5032,38.0,68478.0,3830403.0,Economic_disadv,22.6666666667,52.3333333333,43.6666666667,39.3666666667,16.9666666667,34.0,52.3333333333,65.3333333333,21.3,13.3666666667,296.1,77.3333333333,126.0
5033,38.0,68478.0,3830403.0,NOT_economic_disadv,0.0,3.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,274.8,19.6666666667,21.5
5034,38.0,68478.0,3830411.0,All,24.0,60.0,34.1,51.2,14.7,27.5,60.0,43.85,23.8,32.35,323.066666667,36.0,75.6666666667
5035,38.0,68478.0,3830411.0,Economic_disadv,,2.5,,,,,2.5,,,,325.866666667,32.75,51.6666666667
5036,38.0,68478.0,3830411.0,NOT_economic_disadv,0.0,3.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,312.0,12.0,24.0
5037,38.0,68478.0,3830429.0,All,4.0,13.0,30.8,23.1,46.1,5.0,13.0,38.5,46.2,15.3,309.9,10.6666666667,14.0
5038,38.0,68478.0,3830429.0,Economic_disadv,,5.0,,,,,5.0,,,,300.2,7.66666666667,9.0
5039,38.0,68478.0,3830429.0,NOT_economic_disadv,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,3.5,5.0
5040,38.0,68478.0,3830437.0,All,60.0,107.5,56.45,32.55,11.0,79.5,107.5,73.9,17.35,8.75,357.9,118.0,175.0
5041,38.0,68478.0,3830437.0,Economic_disadv,0.0,2.5,0.0,0.0,0.0,0.0,2.5,0.0,0.0,0.0,338.433333333,43.0,64.0
5042,38.0,68478.0,3830437.0,NOT_economic_disadv,8.0,13.5,29.65,16.65,3.7,8.5,13.5,31.5,14.8,3.7,368.7,75.0,111.0
5043,38.0,68478.0,3831765.0,All,279.333333333,447.666666667,61.4333333333,31.7333333333,6.83333333333,287.0,447.666666667,63.3666666667,25.0666666667,11.5666666667,346.8,465.666666667,636.5
5044,38.0,68478.0,3831765.0,Economic_disadv,205.666666667,340.666666667,59.9666666667,32.8666666667,7.16666666667,215.0,340.666666667,62.7333333333,25.4666666667,11.8,344.133333333,362.666666667,509.5
5045,38.0,68478.0,3831765.0,NOT_economic_disadv,36.3333333333,52.6666666667,70.4333333333,25.7333333333,3.83333333333,37.3333333333,52.6666666667,73.3333333333,17.7666666667,8.9,356.8,103.0,127.0
5046,38.0,68478.0,3833241.0,All,296.333333333,478.666666667,61.9,29.5333333333,8.56666666667,323.0,478.666666667,67.5666666667,18.7666666667,13.6666666667,353.3,509.666666667,771.5
5047,38.0,68478.0,3833241.0,Economic_disadv,145.0,257.333333333,56.4,33.4333333333,10.1666666667,164.333333333,257.333333333,63.9666666667,20.0666666667,15.9666666667,342.2,299.666666667,498.5
5048,38.0,68478.0,3833241.0,NOT_economic_disadv,89.3333333333,125.666666667,69.4333333333,24.7,5.86666666667,93.3333333333,125.666666667,74.7,14.8333333333,10.4666666667,368.8,210.0,273.0
5049,38.0,68478.0,3833407.0,All,533.666666667,646.333333333,82.5,10.6666666667,6.83333333333,498.0,646.333333333,77.1,15.3666666667,7.53333333333,429.633333333,330.833333333,984.5
5050,38.0,68478.0,3833407.0,Economic_disadv,212.666666667,271.0,78.3333333333,12.4,9.26666666667,194.0,271.0,71.5666666667,18.1333333333,10.3,419.5,176.6,472.0
5051,38.0,68478.0,3833407.0,NOT_economic_disadv,178.666666667,210.666666667,84.5666666667,11.1333333333,4.3,175.666666667,210.666666667,83.0,12.8333333333,4.16666666667,437.566666667,274.75,462.333333333
5052,38.0,68478.0,3834082.0,All,137.0,209.0,65.1,25.1,9.8,119.666666667,209.0,57.2,23.5333333333,19.2666666667,308.325,116.833333333,340.5
5053,38.0,68478.0,3834082.0,Economic_disadv,89.3333333333,143.333333333,62.0,26.6,11.4,79.0,143.333333333,54.9666666667,24.1,20.9333333333,299.5,100.4,255.5
5054,38.0,68478.0,3834082.0,NOT_economic_disadv,21.6666666667,31.0,70.2333333333,19.5666666667,10.2,18.6666666667,31.0,60.7666666667,23.7333333333,15.5,342.9,47.5,82.3333333333
5055,38.0,68478.0,3834769.0,All,46.0,79.3333333333,58.1666666667,21.2,20.6333333333,43.3333333333,79.3333333333,54.8333333333,19.8333333333,25.3333333333,323.833333333,44.5,143.0
5056,38.0,68478.0,3834769.0,Economic_disadv,31.3333333333,57.6666666667,55.6666666667,22.6,21.7333333333,29.6666666667,57.6666666667,52.5333333333,20.3666666667,27.1,321.266666667,41.4,117.0
5057,38.0,68478.0,3834769.0,NOT_economic_disadv,9.0,10.0,72.4,11.55,16.05,8.0,10.0,64.1,12.2,23.7,338.6,14.5,27.3333333333
5058,38.0,68478.0,3839081.0,All,331.666666667,477.333333333,69.5,21.8333333333,8.66666666667,338.666666667,477.333333333,70.9666666667,18.1,10.9333333333,342.95,246.833333333,738.5
5059,38.0,68478.0,3839081.0,Economic_disadv,203.0,295.666666667,68.8666666667,22.2333333333,8.9,209.0,295.666666667,70.7666666667,17.6666666667,11.5666666667,347.733333333,189.6,501.0
5060,38.0,68478.0,3839081.0,NOT_economic_disadv,78.6666666667,108.333333333,73.0333333333,22.3,4.66666666667,79.0,108.333333333,72.2,20.3333333333,7.46666666667,365.9,132.0,251.0
5061,38.0,76703.0,121814.0,All,3.0,12.0,25.7,66.85,7.45,7.5,12.0,53.7,20.85,25.45,364.266666667,18.6666666667,33.0
5062,38.0,76703.0,121814.0,Economic_disadv,0.0,3.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,,5.0,12.0
5063,38.0,76703.0,121814.0,NOT_economic_disadv,0.0,2.66666666667,0.0,0.0,0.0,0.0,2.66666666667,0.0,0.0,0.0,371.2,15.0,21.0
5064,39.0,10397.0,120717.0,All,0.0,10.0,0.0,6.2,93.8,5.0,10.0,31.2,62.5,6.3,283.333333333,21.6666666667,54.0
5065,39.0,10397.0,120717.0,Economic_disadv,0.0,10.0,0.0,6.2,93.8,5.0,10.0,31.2,62.5,6.3,279.333333333,16.6666666667,36.0
5066,39.0,10397.0,120717.0,NOT_economic_disadv,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,259.0,13.0,34.0
5067,39.0,10397.0,121723.0,All,,1.0,,,,,1.0,,,,,1.0,9.0
5068,39.0,10397.0,121723.0,Economic_disadv,,1.0,,,,,1.0,,,,,1.0,7.0
5069,39.0,10397.0,121723.0,NOT_economic_disadv,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,2.0
5070,39.0,10397.0,3930195.0,All,1.0,11.0,9.1,9.1,81.8,7.0,11.0,63.6,27.3,9.1,276.85,17.6666666667,19.0
5071,39.0,10397.0,3930195.0,Economic_disadv,1.0,10.5,9.1,9.1,81.8,6.0,10.5,54.5,36.4,9.1,280.15,11.3333333333,11.0
5072,39.0,10397.0,3930195.0,NOT_economic_disadv,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,6.0,8.0
5073,39.0,10397.0,3930468.0,All,7.66666666667,49.3333333333,15.6666666667,26.6,57.7333333333,25.6666666667,49.3333333333,52.5,26.7,20.8,273.233333333,86.2,281.666666667
5074,39.0,10397.0,3930468.0,Economic_disadv,7.33333333333,46.6666666667,15.8333333333,27.2,56.9666666667,24.0,46.6666666667,52.0333333333,27.3666666667,20.6,271.433333333,97.5,241.333333333
5075,39.0,10397.0,3930468.0,NOT_economic_disadv,,2.66666666667,,,,,2.66666666667,,,,271.3,12.6666666667,54.5
5076,39.0,10397.0,3930476.0,All,108.5,204.5,53.25,38.6,8.15,168.0,204.5,82.2,11.45,6.35,328.2,103.333333333,630.5
5077,39.0,10397.0,3930476.0,Economic_disadv,73.0,139.5,52.75,38.8,8.45,115.0,139.5,82.65,11.8,5.55,319.266666667,78.8,385.0
5078,39.0,10397.0,3930476.0,NOT_economic_disadv,34.5,62.0,55.25,36.6,8.15,50.5,62.0,81.65,10.55,7.8,343.5,44.2,245.5
5079,39.0,10397.0,6069215.0,All,1.0,21.3333333333,4.16666666667,93.0666666667,2.76666666667,12.0,21.3333333333,56.9333333333,21.7333333333,21.3333333333,,3.8,208.0
5080,39.0,10397.0,6069215.0,Economic_disadv,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,99.6666666667
5081,39.0,10397.0,6069215.0,NOT_economic_disadv,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,2.5,95.5
5082,39.0,68502.0,3932308.0,All,141.333333333,211.0,67.1,14.9666666667,17.9333333333,126.0,211.0,59.6333333333,21.0,19.3666666667,346.725,111.5,336.5
5083,39.0,68502.0,3932308.0,Economic_disadv,90.0,138.333333333,63.1666666667,16.7333333333,20.1,78.6666666667,138.333333333,55.0666666667,23.0,21.9333333333,348.433333333,60.2,146.5
5084,39.0,68502.0,3932308.0,NOT_economic_disadv,50.3333333333,70.0,48.4333333333,7.66666666667,10.5666666667,46.3333333333,70.0,44.0,13.0,9.66666666667,373.433333333,72.6,190.0
5085,39.0,68569.0,3933793.0,All,21.3333333333,37.3333333333,59.8333333333,24.3,15.8666666667,20.6666666667,37.3333333333,56.9333333333,19.4666666667,23.6,310.566666667,21.3333333333,71.5
5086,39.0,68569.0,3933793.0,Economic_disadv,18.6666666667,32.0,61.5333333333,24.8666666667,13.6,18.0,32.0,58.3666666667,19.8666666667,21.7666666667,306.933333333,19.8,49.0
5087,39.0,68569.0,3933793.0,NOT_economic_disadv,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,352.7,6.75,17.3333333333
5088,39.0,68569.0,3933801.0,All,474.666666667,735.0,64.4666666667,21.1333333333,14.4,471.666666667,735.0,64.1666666667,18.0,17.8333333333,341.8,355.166666667,1028.0
5089,39.0,68569.0,3933801.0,Economic_disadv,238.333333333,405.0,59.2666666667,23.1333333333,17.6,244.333333333,405.0,60.6,18.2333333333,21.1666666667,332.6,187.666666667,508.0
5090,39.0,68569.0,3933801.0,NOT_economic_disadv,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,367.133333333,199.6,520.0
5091,39.0,68577.0,3933959.0,All,97.0,174.0,55.9,23.2666666667,20.8333333333,105.0,174.0,60.4666666667,24.1666666667,15.3666666667,344.5,88.6666666667,271.5
5092,39.0,68577.0,3933959.0,Economic_disadv,48.6666666667,99.3333333333,49.1,28.5666666667,22.3333333333,53.0,99.3333333333,53.4,28.4,18.2,330.966666667,56.2,134.5
5093,39.0,68577.0,3933959.0,NOT_economic_disadv,38.3333333333,59.6666666667,64.4666666667,18.2666666667,17.2666666667,41.6666666667,59.6666666667,69.6333333333,20.2333333333,10.1333333333,359.966666667,49.0,137.0
5094,39.0,68585.0,1.0,All,,1.0,,,,,1.0,,,,,3.0,22.0
5095,39.0,68585.0,1.0,NOT_economic_disadv,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,3.0,19.0
5096,39.0,68585.0,101956.0,All,60.6666666667,94.3333333333,64.4,35.2666666667,0.333333333333,84.0,94.3333333333,88.5333333333,11.1,0.366666666667,386.7,51.0,323.666666667
5097,39.0,68585.0,101956.0,Economic_disadv,27.3333333333,39.0,70.2666666667,29.7333333333,0.0,33.0,39.0,83.4,16.6,0.0,374.6,21.75,113.666666667
5098,39.0,68585.0,101956.0,NOT_economic_disadv,23.0,37.0,41.5333333333,24.5,0.633333333333,35.6666666667,37.0,64.2,1.86666666667,0.6,393.666666667,41.75,210.0
5099,39.0,68585.0,108225.0,All,231.666666667,413.333333333,56.2,29.5,14.3,257.333333333,413.333333333,62.4,16.7666666667,20.8333333333,328.666666667,243.4,511.0
5100,39.0,68585.0,108225.0,Economic_disadv,187.333333333,339.333333333,55.3666666667,30.0,14.6333333333,208.0,339.333333333,61.4666666667,16.9666666667,21.5666666667,325.4,197.6,403.0
5101,39.0,68585.0,108225.0,NOT_economic_disadv,38.3333333333,65.0,59.2333333333,27.5,13.2666666667,42.3333333333,65.0,65.2666666667,16.3,18.4333333333,343.5,57.25,115.333333333
5102,39.0,68585.0,122580.0,All,10.6666666667,26.0,42.2333333333,43.9,13.8666666667,16.3333333333,26.0,63.3333333333,14.1333333333,22.5333333333,317.9,26.8,111.0
5103,39.0,68585.0,122580.0,Economic_disadv,3.0,7.0,14.3,19.0333333333,0.0,5.0,7.0,23.8,3.16666666667,6.36666666667,311.033333333,24.25,76.3333333333
5104,39.0,68585.0,122580.0,NOT_economic_disadv,0.0,2.33333333333,0.0,0.0,0.0,0.0,2.33333333333,0.0,0.0,0.0,325.0,13.0,43.5
5105,39.0,68585.0,122879.0,All,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,2.66666666667,10.0
5106,39.0,68585.0,122879.0,Economic_disadv,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,2.5,9.0
5107,39.0,68585.0,122879.0,NOT_economic_disadv,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,2.0
5108,39.0,68585.0,3930237.0,All,313.0,516.333333333,60.6,27.5666666667,11.8333333333,327.0,516.333333333,63.3666666667,18.5333333333,18.1,354.333333333,249.166666667,693.6
5109,39.0,68585.0,3930237.0,Economic_disadv,180.333333333,320.666666667,56.1666666667,31.2666666667,12.5666666667,194.333333333,320.666666667,60.5666666667,20.2,19.2333333333,341.733333333,186.2,386.75
5110,39.0,68585.0,3930237.0,NOT_economic_disadv,114.666666667,162.333333333,70.7666666667,19.6,9.63333333333,115.0,162.333333333,70.6,15.1,14.3,375.1,112.8,281.5
5111,39.0,68585.0,3930344.0,All,6.0,8.66666666667,49.65,38.8,11.55,7.5,8.66666666667,61.85,21.35,16.8,317.333333333,34.6666666667,71.0
5112,39.0,68585.0,3930344.0,Economic_disadv,,5.33333333333,,,,,5.33333333333,,,,314.666666667,22.0,42.0
5113,39.0,68585.0,3930344.0,NOT_economic_disadv,0.0,2.66666666667,0.0,0.0,0.0,0.0,2.66666666667,0.0,0.0,0.0,325.5,12.6666666667,29.0
5114,39.0,68585.0,3930443.0,All,43.6666666667,64.6666666667,67.7,16.3666666667,15.9333333333,42.6666666667,64.6666666667,66.1,17.5666666667,16.3333333333,412.866666667,61.3333333333,88.0
5115,39.0,68585.0,3930443.0,Economic_disadv,20.6666666667,32.3333333333,64.0666666667,16.4,19.5333333333,19.6666666667,32.3333333333,60.9666666667,19.6666666667,19.3666666667,400.4,29.6666666667,33.0
5116,39.0,68585.0,3930443.0,NOT_economic_disadv,22.5,23.6666666667,72.25,16.35,11.4,22.0,23.6666666667,70.85,16.15,13.0,430.033333333,31.6666666667,55.0
5117,39.0,68585.0,3934759.0,All,317.333333333,502.333333333,63.1666666667,21.5333333333,15.3,289.333333333,502.333333333,57.6333333333,20.6,21.7666666667,335.65,208.571428571,681.0
5118,39.0,68585.0,3934759.0,Economic_disadv,208.333333333,345.0,60.4333333333,22.3666666667,17.2,188.333333333,345.0,54.6,21.6666666667,23.7333333333,325.283333333,161.0,458.0
5119,39.0,68585.0,3934759.0,NOT_economic_disadv,97.6666666667,139.0,70.0666666667,18.7333333333,11.2,89.6666666667,139.0,64.3333333333,18.6666666667,17.0,375.933333333,81.6666666667,250.0
5120,39.0,68585.0,3934783.0,All,318.666666667,545.666666667,58.3,29.2333333333,12.4666666667,336.333333333,545.666666667,61.5,18.9666666667,19.5333333333,349.16,196.857142857,705.4
5121,39.0,68585.0,3934783.0,Economic_disadv,147.333333333,292.0,50.2666666667,33.3,16.4333333333,158.0,292.0,53.8666666667,21.3,24.8333333333,337.95,122.5,372.2
5122,39.0,68585.0,3934783.0,NOT_economic_disadv,155.666666667,223.0,70.1666666667,22.4,7.43333333333,160.0,223.0,71.8666666667,15.6333333333,12.5,380.466666667,126.6,355.0
5123,39.0,68585.0,6108807.0,All,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,364.6,156.0,
5124,39.0,68585.0,6108807.0,Economic_disadv,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,346.6,81.0,
5125,39.0,68585.0,6108807.0,NOT_economic_disadv,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,383.9,75.0,
5126,39.0,68593.0,101576.0,All,156.666666667,309.666666667,50.5333333333,33.1666666667,16.3,192.0,309.666666667,61.9666666667,16.9333333333,21.1,341.266666667,302.666666667,432.0
5127,39.0,68593.0,101576.0,Economic_disadv,114.333333333,226.666666667,50.4,32.9333333333,16.6666666667,139.666666667,226.666666667,61.6,16.8,21.6,337.533333333,232.333333333,314.0
5128,39.0,68593.0,101576.0,NOT_economic_disadv,36.6666666667,72.3333333333,50.5333333333,34.3666666667,15.1,45.3333333333,72.3333333333,62.7333333333,17.9333333333,19.3333333333,354.6,70.3333333333,118.0
5129,39.0,68593.0,116376.0,All,180.666666667,296.0,61.0,23.3666666667,15.6333333333,183.333333333,296.0,61.9,16.2333333333,21.8666666667,333.8,153.0,449.0
5130,39.0,68593.0,116376.0,Economic_disadv,106.666666667,180.0,59.4666666667,24.7333333333,15.8,109.333333333,180.0,60.8666666667,15.4333333333,23.7,327.566666667,115.0,277.5
5131,39.0,68593.0,116376.0,NOT_economic_disadv,65.3333333333,100.333333333,65.2666666667,20.7666666667,13.9666666667,65.6666666667,100.333333333,65.4333333333,17.3666666667,17.2,344.333333333,85.0,152.0
5132,39.0,68593.0,3930310.0,All,239.666666667,333.0,71.7666666667,14.9666666667,13.2666666667,233.333333333,333.0,69.9,15.8666666667,14.2333333333,334.325,167.0,487.5
5133,39.0,68593.0,3930310.0,Economic_disadv,112.333333333,164.666666667,68.1666666667,15.6666666667,16.1666666667,106.666666667,164.666666667,64.8,17.4,17.8,345.066666667,100.8,233.5
5134,39.0,68593.0,3930310.0,NOT_economic_disadv,115.666666667,151.333333333,75.9333333333,13.7,10.3666666667,113.333333333,151.333333333,74.5333333333,14.5666666667,10.9,362.166666667,98.2,254.0
5135,39.0,68593.0,3930328.0,All,3.5,10.0,24.55,67.55,7.9,8.0,10.0,60.6,15.75,23.65,278.8,8.4,32.3333333333
5136,39.0,68593.0,3930328.0,Economic_disadv,5.0,8.33333333333,38.5,61.5,0.0,9.0,8.33333333333,69.2,15.4,15.4,281.7,9.0,28.0
5137,39.0,68593.0,3930328.0,NOT_economic_disadv,0.0,1.33333333333,0.0,0.0,0.0,0.0,1.33333333333,0.0,0.0,0.0,,2.0,4.0
5138,39.0,68593.0,3932001.0,All,269.666666667,401.0,67.3333333333,16.5,16.1666666667,246.333333333,401.0,61.4666666667,20.0,18.5333333333,322.46,243.4,529.666666667
5139,39.0,68593.0,3932001.0,Economic_disadv,149.666666667,228.333333333,65.6333333333,16.4666666667,17.9,137.666666667,228.333333333,60.4,19.7333333333,19.8666666667,315.5,147.4,314.666666667
5140,39.0,68593.0,3932001.0,NOT_economic_disadv,111.0,158.333333333,70.1,17.2,12.7,100.666666667,158.333333333,63.3333333333,20.1,16.5666666667,366.233333333,119.75,215.0
5141,39.0,68593.0,3935103.0,All,194.0,361.333333333,53.6666666667,31.0666666667,15.2666666667,217.333333333,361.333333333,60.1666666667,18.9333333333,20.9,338.466666667,226.8,617.0
5142,39.0,68593.0,3935103.0,Economic_disadv,115.666666667,228.666666667,50.6,34.1,15.3,133.666666667,228.666666667,58.5,18.8,22.7,327.2,178.25,366.0
5143,39.0,68593.0,3935103.0,NOT_economic_disadv,70.3333333333,118.666666667,59.3333333333,24.7,15.9666666667,75.0,118.666666667,63.3666666667,18.2666666667,18.3666666667,357.333333333,104.75,251.0
5144,39.0,68627.0,126755.0,All,28.3333333333,51.6666666667,55.3,25.5666666667,19.1333333333,31.0,51.6666666667,60.1333333333,17.5333333333,22.3333333333,327.6,65.3333333333,117.5
5145,39.0,68627.0,126755.0,Economic_disadv,4.66666666667,8.0,19.4333333333,11.1,2.8,5.0,8.0,20.8333333333,6.93333333333,5.56666666667,327.366666667,47.3333333333,86.0
5146,39.0,68627.0,126755.0,NOT_economic_disadv,0.0,0.666666666667,0.0,0.0,0.0,0.0,0.666666666667,0.0,0.0,0.0,327.6,18.0,31.5
5147,39.0,68627.0,127191.0,All,22.0,70.0,31.0,64.1666666667,4.83333333333,42.6666666667,70.0,60.6333333333,13.9333333333,25.4333333333,341.1,74.1666666667,696.0
5148,39.0,68627.0,127191.0,Economic_disadv,7.66666666667,33.3333333333,24.2333333333,73.0,2.76666666667,18.0,33.3333333333,54.5333333333,16.6,28.8666666667,327.633333333,78.3333333333,366.0
5149,39.0,68627.0,127191.0,NOT_economic_disadv,9.0,11.6666666667,45.0,55.0,0.0,14.0,11.6666666667,70.0,15.0,15.0,356.466666667,42.0,330.0
5150,39.0,68627.0,129890.0,All,8.0,11.0,72.7,27.3,0.0,7.0,11.0,63.6,9.1,27.3,340.9,17.0,62.0
5151,39.0,68627.0,129890.0,Economic_disadv,,1.0,,,,,1.0,,,,,5.0,20.0
5152,39.0,68627.0,129890.0,NOT_economic_disadv,,5.0,,,,,5.0,,,,351.5,12.0,42.0
5153,39.0,68627.0,129908.0,All,,10.0,,,,,10.0,,,,,6.5,38.0
5154,39.0,68627.0,129908.0,Economic_disadv,,2.0,,,,,2.0,,,,,1.0,2.0
5155,39.0,68627.0,129908.0,NOT_economic_disadv,,2.0,,,,,2.0,,,,,6.0,36.0
5156,39.0,68627.0,129916.0,All,13.0,14.0,72.2,27.8,0.0,16.0,14.0,88.9,5.6,5.5,370.15,15.3333333333,154.0
5157,39.0,68627.0,129916.0,Economic_disadv,,2.5,,,,,2.5,,,,,3.0,26.0
5158,39.0,68627.0,129916.0,NOT_economic_disadv,10.0,11.5,71.4,28.6,0.0,12.0,11.5,85.7,7.1,7.2,388.65,16.5,128.0
5159,39.0,68627.0,130864.0,All,8.0,17.5,24.2,63.6,12.2,20.0,17.5,60.6,24.2,15.2,322.65,43.0,147.0
5160,39.0,68627.0,130864.0,Economic_disadv,2.5,7.5,16.65,23.35,10.0,3.5,7.5,23.35,23.35,3.3,317.4,22.5,58.0
5161,39.0,68627.0,130864.0,NOT_economic_disadv,1.5,8.0,9.4,37.5,3.1,5.5,8.0,34.4,3.1,12.5,327.3,20.5,89.0
5162,39.0,68627.0,133116.0,All,7.0,15.0,46.7,46.7,6.6,10.0,15.0,66.7,13.3,20.0,314.6,28.0,
5163,39.0,68627.0,133116.0,Economic_disadv,,10.0,,,,,10.0,,,,318.5,17.0,
5164,39.0,68627.0,133116.0,NOT_economic_disadv,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,308.5,11.0,
5165,39.0,68627.0,6119309.0,All,18.0,71.6666666667,25.1666666667,51.8,23.0333333333,44.0,71.6666666667,61.0333333333,18.6666666667,20.3,341.766666667,97.3333333333,224.0
5166,39.0,68627.0,6119309.0,Economic_disadv,2.0,10.3333333333,6.46666666667,9.66666666667,17.2,5.0,10.3333333333,16.1333333333,8.6,8.6,330.0,42.6666666667,88.5
5167,39.0,68627.0,6119309.0,NOT_economic_disadv,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,355.966666667,54.6666666667,135.5
5168,39.0,68650.0,125849.0,All,14.6666666667,55.0,30.0333333333,30.9333333333,39.0333333333,33.3333333333,55.0,61.3666666667,14.5333333333,24.1,357.0,71.75,284.333333333
5169,39.0,68650.0,125849.0,Economic_disadv,2.33333333333,13.3333333333,16.9333333333,27.1333333333,55.9333333333,7.33333333333,13.3333333333,56.3333333333,20.0,23.6666666667,340.0,27.75,86.3333333333
5170,39.0,68650.0,125849.0,NOT_economic_disadv,12.0,40.6666666667,35.2666666667,29.5333333333,35.2,25.3333333333,40.6666666667,65.4666666667,12.3333333333,22.2,366.533333333,58.6666666667,170.0
5171,39.0,68650.0,3935756.0,All,143.0,220.333333333,65.1666666667,20.2666666667,14.5666666667,144.333333333,220.333333333,65.3666666667,17.4333333333,17.2,352.225,110.0,322.0
5172,39.0,68650.0,3935756.0,Economic_disadv,41.3333333333,76.3333333333,54.7,25.4,19.9,43.6666666667,76.3333333333,57.1333333333,19.4666666667,23.4,340.766666667,33.4,60.0
5173,39.0,68650.0,3935756.0,NOT_economic_disadv,99.0,140.0,70.9,17.1,12.0,98.0,140.0,69.8333333333,16.3333333333,13.8333333333,368.4,96.8,262.0
5174,39.0,68676.0,108159.0,All,215.0,450.0,47.4666666667,35.7,16.8333333333,243.666666667,450.0,53.8,25.5,20.7,323.7,249.166666667,775.5
5175,39.0,68676.0,108159.0,Economic_disadv,180.666666667,385.0,46.6333333333,36.0,17.3666666667,209.666666667,385.0,54.1333333333,25.3333333333,20.5333333333,320.9,251.0,654.5
5176,39.0,68676.0,108159.0,NOT_economic_disadv,31.6666666667,60.0,52.7333333333,34.2666666667,13.0,31.6666666667,60.0,52.7333333333,26.7666666667,20.5,340.133333333,59.5,136.0
5177,39.0,68676.0,115402.0,All,18.6666666667,52.3333333333,36.4666666667,40.7666666667,22.7666666667,27.6666666667,52.3333333333,53.2333333333,14.9333333333,31.8333333333,289.633333333,31.8,80.3333333333
5178,39.0,68676.0,115402.0,Economic_disadv,18.0,49.6666666667,37.3666666667,39.3666666667,23.2666666667,26.6666666667,49.6666666667,54.2333333333,14.8,30.9666666667,286.133333333,35.75,74.3333333333
5179,39.0,68676.0,115402.0,NOT_economic_disadv,0.0,2.66666666667,0.0,0.0,0.0,0.0,2.66666666667,0.0,0.0,0.0,,3.5,5.0
5180,39.0,68676.0,118497.0,All,46.3333333333,96.0,47.9666666667,38.3333333333,13.7,57.0,96.0,59.4666666667,16.1666666667,24.3666666667,359.566666667,48.0,305.333333333
5181,39.0,68676.0,118497.0,Economic_disadv,34.0,76.0,44.6333333333,41.2,14.1666666667,43.6666666667,76.0,57.5,18.3666666667,24.1333333333,357.266666667,47.75,244.333333333
5182,39.0,68676.0,118497.0,NOT_economic_disadv,7.0,10.3333333333,30.45,13.05,6.5,7.5,10.3333333333,32.6,4.35,13.05,371.133333333,14.0,70.5
5183,39.0,68676.0,119743.0,All,61.0,107.0,57.3,22.2333333333,20.4666666667,69.0,107.0,64.7333333333,19.5,15.7666666667,406.566666667,88.3333333333,106.0
5184,39.0,68676.0,119743.0,Economic_disadv,29.6666666667,55.3333333333,54.9333333333,24.4,20.6666666667,33.6666666667,55.3333333333,63.7333333333,22.6,13.6666666667,404.066666667,48.3333333333,47.0
5185,39.0,68676.0,119743.0,NOT_economic_disadv,29.6666666667,49.0,62.7333333333,17.9333333333,19.3333333333,33.6666666667,49.0,68.0333333333,15.1333333333,16.8333333333,410.3,40.0,59.0
5186,39.0,68676.0,119784.0,All,,3.0,,,,,3.0,,,,299.466666667,26.3333333333,51.5
5187,39.0,68676.0,119784.0,Economic_disadv,,3.0,,,,,3.0,,,,296.766666667,22.3333333333,43.0
5188,39.0,68676.0,119784.0,NOT_economic_disadv,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,4.0,8.5
