,County_Name,School_Name,Subgroup,Number_Students_Total,Number_Students_Healthy,Number_Students_Unhealthy,Mean_Academic_Test_Score,Students_Tested_Academic,Total_Tested_At_Subgroup_Level_Academic
294,Calaveras,Gold Strike High,All,42.0,9.0,21.0,304.85,11.3333333333,22.5
295,Calaveras,Gold Strike High,Economic_disadv,36.0,7.0,17.0,289.5,10.5,16.0
296,Calaveras,Gold Strike High,NOT_economic_disadv,0.0,0.0,0.0,,3.0,6.5
297,Calaveras,Mountain Oaks,All,216.0,91.0,125.0,354.133333333,23.8333333333,203.0
298,Calaveras,Mountain Oaks,Economic_disadv,86.0,35.0,51.0,348.9,15.6,103.5
299,Calaveras,Mountain Oaks,NOT_economic_disadv,40.0,15.0,21.0,359.933333333,21.3333333333,99.5
300,Calaveras,Oakendell Community,All,14.0,,,,3.0,6.0
301,Calaveras,Oakendell Community,Economic_disadv,8.0,,,,4.0,6.0
302,Colusa,Colusa High,All,592.0,367.0,225.0,353.733333333,65.25,121.0
303,Colusa,Colusa High,Economic_disadv,362.0,191.0,171.0,337.766666667,50.0,71.5
304,Colusa,Colusa High,NOT_economic_disadv,228.0,176.0,52.0,375.633333333,36.6666666667,49.5
305,Colusa,Maxwell Jr/Sr High,All,46.0,28.0,18.0,360.0,27.0,79.0
306,Colusa,Maxwell Jr/Sr High,Economic_disadv,42.0,25.0,17.0,351.6,11.0,29.0
307,Colusa,Maxwell Jr/Sr High,NOT_economic_disadv,4.0,,,365.8,16.0,50.0
308,Colusa,Pierce High,All,658.0,456.0,202.0,331.666666667,84.25,153.666666667
309,Colusa,Pierce High,Economic_disadv,310.0,214.0,96.0,319.8,78.6666666667,116.5
310,Colusa,Pierce High,NOT_economic_disadv,130.0,90.0,40.0,359.933333333,25.25,45.6666666667
311,Colusa,Williams Junior/Senior High,All,560.0,324.0,236.0,331.1,55.2,266.5
312,Colusa,Williams Junior/Senior High,Economic_disadv,302.0,166.0,136.0,330.8,45.8,223.0
313,Colusa,Williams Junior/Senior High,NOT_economic_disadv,54.0,25.0,29.0,331.0,18.5,43.5
314,Contra Costa,Acalanes High,All,2050.0,1699.0,351.0,407.133333333,168.5,473.0
315,Contra Costa,Acalanes High,Economic_disadv,68.0,36.0,14.0,393.833333333,7.6,19.5
316,Contra Costa,Acalanes High,NOT_economic_disadv,1958.0,1626.0,332.0,407.633333333,193.4,453.5
317,Contra Costa,Alhambra Senior High,All,1826.0,1115.0,711.0,367.733333333,135.666666667,385.0
318,Contra Costa,Alhambra Senior High,Economic_disadv,438.0,234.0,204.0,347.233333333,39.2,82.5
319,Contra Costa,Alhambra Senior High,NOT_economic_disadv,1346.0,862.0,484.0,374.1,153.5,271.666666667
320,Contra Costa,Antioch High,All,2572.0,1462.0,1110.0,332.075,326.25,687.333333333
321,Contra Costa,Antioch High,Economic_disadv,1234.0,682.0,552.0,327.15,234.5,470.666666667
322,Contra Costa,Antioch High,NOT_economic_disadv,136.0,100.0,36.0,357.466666667,91.75,216.666666667
323,Contra Costa,Aspire Richmond Ca. College Preparatory Academy,All,116.0,29.0,87.0,357.8,29.0,
324,Contra Costa,Aspire Richmond Ca. College Preparatory Academy,Economic_disadv,96.0,22.0,74.0,351.0,44.0,
325,Contra Costa,Aspire Richmond Ca. College Preparatory Academy,NOT_economic_disadv,18.0,,,380.9,13.0,
326,Contra Costa,Briones (Alternative),All,12.0,,,,6.0,14.5
327,Contra Costa,Briones (Alternative),Economic_disadv,4.0,0.0,0.0,,2.0,4.5
328,Contra Costa,Briones (Alternative),NOT_economic_disadv,8.0,0.0,0.0,,2.5,10.0
329,Contra Costa,California High,All,4050.0,3259.0,791.0,372.12,276.714285714,884.0
330,Contra Costa,California High,Economic_disadv,212.0,156.0,56.0,381.066666667,22.4,52.0
331,Contra Costa,California High,NOT_economic_disadv,3754.0,3032.0,722.0,387.9,260.571428571,834.4
332,Contra Costa,Campolindo High,All,1940.0,1688.0,252.0,416.033333333,186.2,403.0
333,Contra Costa,Campolindo High,Economic_disadv,44.0,19.0,3.0,399.9,9.0,12.5
334,Contra Costa,Campolindo High,NOT_economic_disadv,1854.0,1620.0,234.0,416.9,180.6,390.5
335,Contra Costa,Clayton Valley Charter High,All,2858.0,2213.0,645.0,389.066666667,298.2,752.5
336,Contra Costa,Clayton Valley Charter High,Economic_disadv,336.0,244.0,92.0,366.4,56.2,146.5
337,Contra Costa,Clayton Valley Charter High,NOT_economic_disadv,1460.0,1193.0,267.0,394.3,242.0,606.0
338,Contra Costa,College Park High,All,2668.0,1793.0,875.0,352.34,247.666666667,692.5
339,Contra Costa,College Park High,Economic_disadv,640.0,385.0,255.0,349.933333333,74.4,176.0
340,Contra Costa,College Park High,NOT_economic_disadv,1802.0,1261.0,541.0,386.7,220.4,516.5
341,Contra Costa,Concord High,All,2330.0,1297.0,1033.0,339.0,174.0,490.5
342,Contra Costa,Concord High,Economic_disadv,1208.0,612.0,596.0,331.1,107.4,250.0
343,Contra Costa,Concord High,NOT_economic_disadv,912.0,574.0,338.0,370.833333333,99.4,240.5
344,Contra Costa,De Anza Senior High,All,1900.0,1236.0,664.0,324.4,118.2,494.0
345,Contra Costa,De Anza Senior High,Economic_disadv,1440.0,914.0,526.0,316.7,86.6,367.0
346,Contra Costa,De Anza Senior High,NOT_economic_disadv,404.0,287.0,117.0,366.05,39.5,121.0
347,Contra Costa,Deer Valley High,All,3354.0,1998.0,1356.0,317.133333333,307.166666667,913.5
348,Contra Costa,Deer Valley High,Economic_disadv,1276.0,698.0,578.0,309.783333333,165.833333333,492.5
349,Contra Costa,Deer Valley High,NOT_economic_disadv,778.0,526.0,252.0,338.725,169.4,421.0
350,Contra Costa,Dougherty Valley High,All,4348.0,3686.0,662.0,433.533333333,329.833333333,915.5
351,Contra Costa,Dougherty Valley High,Economic_disadv,184.0,137.0,47.0,381.733333333,26.2,66.0
352,Contra Costa,Dougherty Valley High,NOT_economic_disadv,2846.0,2481.0,365.0,437.266666667,368.0,849.5
353,Contra Costa,Dozier-Libbey Medical High,All,1096.0,798.0,298.0,366.633333333,86.1666666667,241.5
354,Contra Costa,Dozier-Libbey Medical High,Economic_disadv,622.0,436.0,186.0,350.8,55.8,128.5
355,Contra Costa,Dozier-Libbey Medical High,NOT_economic_disadv,258.0,196.0,62.0,385.066666667,45.8,113.0
356,Contra Costa,El Cerrito Senior High,All,1882.0,1190.0,692.0,307.85,163.5,499.0
357,Contra Costa,El Cerrito Senior High,Economic_disadv,1042.0,594.0,448.0,328.2,88.5,271.5
358,Contra Costa,El Cerrito Senior High,NOT_economic_disadv,748.0,534.0,214.0,372.05,75.0,227.5
359,Contra Costa,Far East County Programs,All,24.0,,,,0.0,12.0
360,Contra Costa,Far East County Programs,NOT_economic_disadv,0.0,0.0,0.0,,0.0,12.0
361,Contra Costa,Floyd I. Marchus,All,48.0,15.0,21.0,288.4,10.0,77.0
362,Contra Costa,Floyd I. Marchus,Economic_disadv,30.0,8.0,14.0,295.4,5.33333333333,15.0
363,Contra Costa,Floyd I. Marchus,NOT_economic_disadv,0.0,0.0,0.0,,5.5,62.0
364,Contra Costa,Freedom High,All,4014.0,2998.0,1016.0,351.616666667,308.333333333,897.0
365,Contra Costa,Freedom High,Economic_disadv,1614.0,1134.0,480.0,351.9,144.4,356.0
366,Contra Costa,Freedom High,NOT_economic_disadv,2348.0,1827.0,521.0,360.966666667,186.333333333,541.0
367,Contra Costa,Golden Gate Community,All,76.0,35.0,41.0,285.8,5.0,76.0
368,Contra Costa,Golden Gate Community,Economic_disadv,34.0,,,,3.0,33.0
369,Contra Costa,Golden Gate Community,NOT_economic_disadv,0.0,0.0,0.0,,9.0,43.0
370,Contra Costa,Gompers (Samuel) Continuation,All,18.0,,,259.3,22.0,55.5
371,Contra Costa,Gompers (Samuel) Continuation,Economic_disadv,14.0,,,254.95,16.5,36.5
372,Contra Costa,Gompers (Samuel) Continuation,NOT_economic_disadv,2.0,,,,5.5,19.0
373,Contra Costa,Greenwood Academy,All,2.0,,,266.6,43.0,
374,Contra Costa,Greenwood Academy,Economic_disadv,2.0,,,266.6,42.0,
375,Contra Costa,Hercules High,All,1408.0,912.0,496.0,344.675,122.833333333,376.5
376,Contra Costa,Hercules High,Economic_disadv,646.0,417.0,229.0,341.233333333,64.4,170.0
377,Contra Costa,Hercules High,NOT_economic_disadv,716.0,465.0,251.0,370.7,82.0,206.5
378,Contra Costa,Heritage High,All,2510.0,1845.0,665.0,380.425,306.333333333,898.5
379,Contra Costa,Heritage High,Economic_disadv,392.0,292.0,100.0,367.8,70.0,121.0
380,Contra Costa,Heritage High,NOT_economic_disadv,2068.0,1517.0,551.0,382.725,310.0,758.5
381,Contra Costa,Home/hospital and independent study,All,6.0,,,362.5,5.66666666667,14.6666666667
382,Contra Costa,Home/hospital and independent study,Economic_disadv,6.0,,,,4.0,10.0
383,Contra Costa,Home/hospital and independent study,NOT_economic_disadv,0.0,0.0,0.0,,3.0,8.0
384,Contra Costa,John Henry High,All,180.0,116.0,64.0,378.6,29.0,
385,Contra Costa,John Henry High,Economic_disadv,170.0,112.0,58.0,374.6,25.0,
386,Contra Costa,John Swett High,All,710.0,485.0,225.0,344.075,66.3333333333,195.5
387,Contra Costa,John Swett High,Economic_disadv,272.0,179.0,93.0,349.8,45.2,117.0
388,Contra Costa,John Swett High,NOT_economic_disadv,186.0,116.0,70.0,365.033333333,33.0,78.5
389,Contra Costa,Kennedy High,All,1324.0,468.0,856.0,307.966666667,71.3333333333,294.0
390,Contra Costa,Kennedy High,Economic_disadv,1186.0,421.0,765.0,307.566666667,64.1666666667,263.0
391,Contra Costa,Kennedy High,NOT_economic_disadv,100.0,36.0,64.0,313.45,10.75,26.0
392,Contra Costa,Las Lomas High,All,2310.0,1754.0,556.0,402.8,183.333333333,505.0
393,Contra Costa,Las Lomas High,Economic_disadv,250.0,164.0,86.0,364.966666667,24.6,53.5
394,Contra Costa,Las Lomas High,NOT_economic_disadv,2012.0,1556.0,456.0,407.466666667,194.0,451.5
395,Contra Costa,Leadership Public Schools: Richmond,All,752.0,310.0,442.0,342.15,81.0,241.0
396,Contra Costa,Leadership Public Schools: Richmond,Economic_disadv,506.0,200.0,306.0,340.75,110.0,207.0
397,Contra Costa,Leadership Public Schools: Richmond,NOT_economic_disadv,18.0,,,365.2,20.0,34.0
398,Contra Costa,Liberty High,All,3668.0,2368.0,1300.0,338.133333333,298.833333333,896.5
399,Contra Costa,Liberty High,Economic_disadv,1344.0,756.0,588.0,326.05,111.0,344.0
400,Contra Costa,Liberty High,NOT_economic_disadv,2312.0,1604.0,708.0,355.56,224.4,552.5
401,Contra Costa,Making Waves Academy,All,514.0,326.0,188.0,359.066666667,49.6,440.5
402,Contra Costa,Making Waves Academy,Economic_disadv,290.0,191.0,99.0,356.1,42.8,379.0
403,Contra Costa,Making Waves Academy,NOT_economic_disadv,44.0,12.0,12.0,393.5,12.5,61.5
404,Contra Costa,Middle College High,All,442.0,230.0,212.0,383.166666667,69.0,96.5
405,Contra Costa,Middle College High,Economic_disadv,294.0,159.0,135.0,382.466666667,32.0,25.0
406,Contra Costa,Middle College High,NOT_economic_disadv,130.0,61.0,69.0,385.466666667,37.0,71.5
407,Contra Costa,Miramonte High,All,1898.0,1699.0,199.0,422.866666667,221.25,360.0
408,Contra Costa,Miramonte High,Economic_disadv,38.0,,,,5.0,6.5
409,Contra Costa,Miramonte High,NOT_economic_disadv,1846.0,1657.0,189.0,422.933333333,217.75,354.0
410,Contra Costa,Monte Vista High,All,3440.0,2891.0,549.0,418.1,339.2,788.666666667
411,Contra Costa,Monte Vista High,Economic_disadv,88.0,66.0,22.0,365.3,9.75,15.0
412,Contra Costa,Monte Vista High,NOT_economic_disadv,3268.0,2759.0,509.0,419.233333333,412.25,773.666666667
413,Contra Costa,Mt. Diablo High,All,1958.0,980.0,978.0,320.514285714,143.285714286,430.4
414,Contra Costa,Mt. Diablo High,Economic_disadv,1582.0,775.0,807.0,320.65,114.285714286,339.4
415,Contra Costa,Mt. Diablo High,NOT_economic_disadv,302.0,168.0,134.0,336.466666667,40.2,83.5
416,Contra Costa,North Campus Continuation,All,10.0,,,,9.0,68.0
417,Contra Costa,North Campus Continuation,Economic_disadv,6.0,,,,5.0,36.0
418,Contra Costa,North Campus Continuation,NOT_economic_disadv,0.0,0.0,0.0,,4.0,32.0
419,Contra Costa,Northgate High,All,2240.0,1728.0,512.0,398.333333333,168.285714286,536.8
420,Contra Costa,Northgate High,Economic_disadv,230.0,145.0,85.0,372.933333333,18.6666666667,51.0
421,Contra Costa,Northgate High,NOT_economic_disadv,1780.0,1414.0,366.0,401.0,212.6,519.0
422,Contra Costa,Pinole Valley High,All,1728.0,884.0,844.0,321.875,113.625,413.0
423,Contra Costa,Pinole Valley High,Economic_disadv,1138.0,554.0,584.0,317.15,97.3333333333,264.0
424,Contra Costa,Pinole Valley High,NOT_economic_disadv,532.0,290.0,242.0,350.7,63.6,156.5
425,Contra Costa,Pittsburg Senior High,All,4780.0,2465.0,2315.0,310.8,359.0,1001.5
426,Contra Costa,Pittsburg Senior High,Economic_disadv,2576.0,1299.0,1277.0,308.6,279.5,780.0
427,Contra Costa,Pittsburg Senior High,NOT_economic_disadv,698.0,400.0,298.0,340.933333333,117.75,192.666666667
428,Contra Costa,Prospects High (Alternative),All,56.0,16.0,8.0,321.4,23.3333333333,115.5
429,Contra Costa,Prospects High (Alternative),Economic_disadv,22.0,,,310.9,16.0,59.0
430,Contra Costa,Prospects High (Alternative),NOT_economic_disadv,16.0,,,334.45,14.25,50.0
431,Contra Costa,Richmond High,All,2288.0,1006.0,1282.0,296.15,130.555555556,501.5
432,Contra Costa,Richmond High,Economic_disadv,2150.0,947.0,1203.0,295.816666667,137.375,471.0
433,Contra Costa,Richmond High,NOT_economic_disadv,108.0,38.0,50.0,319.4,13.6,30.5
434,Contra Costa,San Ramon Valley High,All,3094.0,2622.0,472.0,405.966666667,249.666666667,672.5
435,Contra Costa,San Ramon Valley High,Economic_disadv,74.0,37.0,17.0,397.233333333,10.75,20.0
436,Contra Costa,San Ramon Valley High,NOT_economic_disadv,2950.0,2516.0,434.0,406.233333333,290.6,651.5
437,Contra Costa,Synergy,All,114.0,64.0,50.0,326.8,9.5,143.0
438,Contra Costa,Synergy,Economic_disadv,78.0,41.0,37.0,316.3,6.5,103.0
439,Contra Costa,Synergy,NOT_economic_disadv,36.0,14.0,10.0,,6.0,40.0
440,Contra Costa,Venture (Alternative),All,122.0,78.0,44.0,378.533333333,39.6666666667,97.0
441,Contra Costa,Venture (Alternative),Economic_disadv,8.0,,,,1.0,6.0
442,Contra Costa,Venture (Alternative),NOT_economic_disadv,96.0,55.0,21.0,378.533333333,37.6666666667,91.0
443,Contra Costa,Vicente Martinez High,All,30.0,,,319.833333333,22.3333333333,41.5
444,Contra Costa,Vicente Martinez High,Economic_disadv,20.0,,,,9.0,13.0
445,Contra Costa,Vicente Martinez High,NOT_economic_disadv,6.0,,,335.45,17.0,28.5
446,Contra Costa,Vista High (Alternative),All,80.0,38.0,42.0,309.233333333,18.4,68.0
447,Contra Costa,Vista High (Alternative),Economic_disadv,52.0,,,298.433333333,13.6,49.5
448,Contra Costa,Vista High (Alternative),NOT_economic_disadv,26.0,,,,6.0,15.6666666667
449,Contra Costa,Vista Oaks Charter,All,190.0,101.0,89.0,322.5,22.5,308.0
450,Contra Costa,Vista Oaks Charter,Economic_disadv,74.0,36.0,38.0,311.7,25.5,135.0
451,Contra Costa,Vista Oaks Charter,NOT_economic_disadv,110.0,61.0,49.0,336.65,11.6666666667,173.0
452,Contra Costa,Willow High,All,12.0,,,318.2,7.2,22.3333333333
453,Contra Costa,Willow High,Economic_disadv,6.0,,,312.8,5.66666666667,14.0
454,Contra Costa,Willow High,NOT_economic_disadv,6.0,,,,4.0,7.0
455,Contra Costa,Ygnacio Valley High,All,1556.0,660.0,896.0,325.333333333,114.571428571,338.0
456,Contra Costa,Ygnacio Valley High,Economic_disadv,1242.0,518.0,724.0,317.833333333,106.666666667,264.4
457,Contra Costa,Ygnacio Valley High,NOT_economic_disadv,226.0,103.0,123.0,356.866666667,39.25,84.0
458,Del Norte,Bar-O,All,12.0,,,,1.5,7.0
459,Del Norte,Bar-O,Economic_disadv,4.0,0.0,0.0,,2.0,4.0
460,Del Norte,Bar-O,NOT_economic_disadv,4.0,,,,1.5,5.0
461,Del Norte,Castle Rock,All,98.0,26.0,32.0,325.2,32.1666666667,166.0
462,Del Norte,Castle Rock,Economic_disadv,42.0,,,318.333333333,24.0,103.5
463,Del Norte,Castle Rock,NOT_economic_disadv,52.0,18.0,20.0,336.533333333,13.8,62.5
464,Del Norte,Del Norte Community,All,14.0,,,289.9,7.33333333333,21.0
465,Del Norte,Del Norte Community,Economic_disadv,14.0,,,286.5,9.5,16.0
466,Del Norte,Del Norte High,All,1428.0,976.0,452.0,338.98,99.0,279.5
467,Del Norte,Del Norte High,Economic_disadv,836.0,552.0,284.0,349.833333333,65.8,158.5
468,Del Norte,Del Norte High,NOT_economic_disadv,376.0,270.0,106.0,363.3,63.5,138.333333333
469,Del Norte,Sunset High,All,2.0,,,297.733333333,12.5,28.0
470,Del Norte,Sunset High,Economic_disadv,2.0,,,310.1,10.3333333333,13.5
471,El Dorado,American River Charter,All,32.0,,,349.4,4.75,74.0
472,El Dorado,American River Charter,Economic_disadv,14.0,,,,6.0,59.0
473,El Dorado,American River Charter,NOT_economic_disadv,12.0,,,,3.5,35.5
474,El Dorado,Blue Ridge,All,8.0,,,,1.0,4.0
475,El Dorado,Blue Ridge,Economic_disadv,4.0,,,,0.0,4.0
476,El Dorado,Charter Community School Home Study Academy,All,474.0,307.0,167.0,370.6,77.0,
477,El Dorado,Charter Community School Home Study Academy,Economic_disadv,104.0,58.0,46.0,324.7,23.0,
478,El Dorado,Charter Community School Home Study Academy,NOT_economic_disadv,188.0,137.0,51.0,390.5,54.0,
479,El Dorado,El Dorado High,All,1842.0,1364.0,478.0,337.56,186.6,451.0
480,El Dorado,El Dorado High,Economic_disadv,522.0,402.0,120.0,353.333333333,75.2,184.5
481,El Dorado,El Dorado High,NOT_economic_disadv,750.0,587.0,163.0,383.333333333,111.4,266.5
482,El Dorado,Golden Ridge,All,16.0,,,,3.66666666667,5.5
483,El Dorado,Golden Ridge,Economic_disadv,10.0,0.0,0.0,,2.5,5.0
484,El Dorado,Golden Ridge,NOT_economic_disadv,0.0,0.0,0.0,,1.0,1.0
485,El Dorado,Golden Sierra Junior Senior High,All,500.0,347.0,153.0,358.35,57.3333333333,327.0
486,El Dorado,Golden Sierra Junior Senior High,Economic_disadv,222.0,135.0,87.0,338.2,37.0,159.0
487,El Dorado,Golden Sierra Junior Senior High,NOT_economic_disadv,188.0,141.0,47.0,373.75,47.5,168.0
488,El Dorado,Mt. Tallac High,All,12.0,,,308.9,11.0,24.5
489,El Dorado,Mt. Tallac High,Economic_disadv,10.0,,,306.1,9.5,18.0
490,El Dorado,Mt. Tallac High,NOT_economic_disadv,2.0,,,,3.5,6.5
491,El Dorado,Oak Ridge High,All,3612.0,3109.0,503.0,402.1,439.5,858.0
492,El Dorado,Oak Ridge High,Economic_disadv,116.0,88.0,28.0,368.1,35.0,46.0
493,El Dorado,Oak Ridge High,NOT_economic_disadv,2258.0,1977.0,281.0,404.3,550.0,812.0
494,El Dorado,Ponderosa High,All,2632.0,2139.0,493.0,400.166666667,210.833333333,632.0
495,El Dorado,Ponderosa High,Economic_disadv,302.0,224.0,78.0,367.533333333,42.2,102.0
496,El Dorado,Ponderosa High,NOT_economic_disadv,1362.0,1121.0,241.0,406.6,210.4,530.0
497,El Dorado,Rite of Passage,All,62.0,15.0,13.0,282.1,19.0,38.0
498,El Dorado,Rite of Passage,Economic_disadv,32.0,,,286.0,17.0,34.0
499,El Dorado,Rite of Passage,NOT_economic_disadv,0.0,0.0,0.0,,4.0,4.0
500,El Dorado,South Tahoe High,All,1576.0,1033.0,543.0,340.6,126.5,359.0
501,El Dorado,South Tahoe High,Economic_disadv,572.0,345.0,227.0,321.566666667,104.25,179.666666667
502,El Dorado,South Tahoe High,NOT_economic_disadv,348.0,276.0,72.0,364.466666667,84.5,176.333333333
503,El Dorado,Union Mine High,All,1484.0,1058.0,426.0,356.6,130.5,408.0
504,El Dorado,Union Mine High,Economic_disadv,296.0,197.0,99.0,355.066666667,49.2,131.5
505,El Dorado,Union Mine High,NOT_economic_disadv,670.0,511.0,159.0,380.9,106.6,276.5
506,Fresno,Ambassador Phillip V. Sanchez Public Charter,All,300.0,146.0,154.0,284.5,189.0,
507,Fresno,Ambassador Phillip V. Sanchez Public Charter,Economic_disadv,234.0,103.0,131.0,283.1,179.0,
508,Fresno,Big Picture High School - Fresno,All,38.0,13.0,25.0,322.2,7.5,63.0
509,Fresno,Big Picture High School - Fresno,Economic_disadv,0.0,0.0,0.0,,5.0,45.0
510,Fresno,Buchanan High,All,3750.0,2777.0,973.0,397.1,313.5,968.0
511,Fresno,Buchanan High,Economic_disadv,1272.0,832.0,440.0,372.433333333,106.4,269.0
512,Fresno,Buchanan High,NOT_economic_disadv,2222.0,1738.0,484.0,406.766666667,268.2,699.0
513,Fresno,Bullard High,All,3550.0,1926.0,1624.0,323.62,361.0,900.0
514,Fresno,Bullard High,Economic_disadv,2004.0,1030.0,974.0,325.05,196.6,454.5
515,Fresno,Bullard High,NOT_economic_disadv,1296.0,758.0,538.0,353.025,164.4,445.5
516,Fresno,Carter G. Woodson Public Charter,All,172.0,87.0,85.0,285.35,28.75,190.0
517,Fresno,Carter G. Woodson Public Charter,Economic_disadv,100.0,55.0,45.0,282.6,33.3333333333,160.0
518,Fresno,Carter G. Woodson Public Charter,NOT_economic_disadv,0.0,0.0,0.0,314.4,6.0,30.0
519,Fresno,Caruthers High,All,896.0,469.0,427.0,335.266666667,105.75,193.333333333
520,Fresno,Caruthers High,Economic_disadv,522.0,284.0,238.0,331.966666667,95.0,171.0
521,Fresno,Caruthers High,NOT_economic_disadv,102.0,59.0,27.0,363.1,11.3333333333,22.3333333333
522,Fresno,Central High East Campus,All,5790.0,3136.0,2654.0,329.383333333,484.666666667,1487.0
523,Fresno,Central High East Campus,Economic_disadv,2428.0,1291.0,1137.0,324.25,306.0,876.5
524,Fresno,Central High East Campus,NOT_economic_disadv,1774.0,1043.0,731.0,349.0,212.6,610.5
525,Fresno,Central Unified Alternative/Opportunity,All,98.0,33.0,59.0,305.3,43.0,133.0
526,Fresno,Central Unified Alternative/Opportunity,Economic_disadv,46.0,17.0,27.0,300.65,29.5,79.0
527,Fresno,Central Unified Alternative/Opportunity,NOT_economic_disadv,34.0,,,314.3,13.5,54.0
528,Fresno,Clovis Community Day Secondary,All,86.0,50.0,36.0,,4.0,47.0
529,Fresno,Clovis Community Day Secondary,Economic_disadv,56.0,25.0,31.0,,3.0,37.0
530,Fresno,Clovis Community Day Secondary,NOT_economic_disadv,22.0,0.0,0.0,,3.0,10.0
531,Fresno,Clovis East High,All,3064.0,2049.0,1015.0,380.56,253.166666667,738.5
532,Fresno,Clovis East High,Economic_disadv,1792.0,1185.0,607.0,374.1,166.2,398.5
533,Fresno,Clovis East High,NOT_economic_disadv,1136.0,764.0,372.0,397.933333333,137.0,340.0
534,Fresno,Clovis High,All,3876.0,2684.0,1192.0,357.36,338.666666667,1009.5
535,Fresno,Clovis High,Economic_disadv,2052.0,1325.0,727.0,351.975,192.0,454.5
536,Fresno,Clovis High,NOT_economic_disadv,1636.0,1225.0,411.0,383.1,213.6,555.0
537,Fresno,Clovis North High,All,3288.0,2375.0,913.0,383.533333333,349.4,961.0
538,Fresno,Clovis North High,Economic_disadv,760.0,480.0,280.0,362.6,115.666666667,172.5
539,Fresno,Clovis North High,NOT_economic_disadv,2224.0,1673.0,551.0,388.8,349.5,773.333333333
540,Fresno,Clovis Online Charter,All,252.0,124.0,128.0,352.766666667,91.6666666667,179.0
541,Fresno,Clovis Online Charter,Economic_disadv,114.0,58.0,56.0,337.9,29.6666666667,49.0
542,Fresno,Clovis Online Charter,NOT_economic_disadv,128.0,47.0,61.0,358.4,62.0,130.0
